cID,dID,sID,headID,startTime,endTime,ip_len
0933,0933B,09B,09330857860B,85.786,85.953,NA
0933,0933B,09B,09330869540B,86.954,87.387,NA
0933,0933B,09B,09330894230B,89.423,89.623,NA
0933,0933B,09B,09330908240B,90.824,91.658,NA
0933,0933B,09B,09330917920B,91.792,93.26,NA
0933,0933B,09B,09330936600B,93.66,94.061,NA
0933,0933B,09B,09331005000B,100.5,100.934,NA
0933,0933B,09B,09331062730B,106.273,106.84,NA
0933,0933B,09B,09331075070B,107.507,107.774,NA
0933,0933B,09B,09331099770B,109.977,111.912,NA
0933,0933B,09B,09331147150B,114.715,115.115,NA
0933,0933B,09B,09331160830B,116.083,116.383,NA
0933,0933B,09B,09331216220B,121.622,121.822,NA
0933,0933B,09B,09331234570B,123.457,124.691,NA
0933,0933B,09B,09331317650B,131.765,131.999,NA
0933,0933B,09B,09331345680B,134.568,135.235,NA
0933,0933B,09B,09331355350B,135.535,135.769,NA
0933,0933B,09B,09331362030B,136.203,136.37,NA
0933,0933B,09B,09331369370B,136.937,137.104,NA
0933,0933B,09B,09331376380B,137.638,138.305,NA
0933,0933B,09B,09331447780B,144.778,145.245,NA
0933,0933B,09B,09331514850B,151.485,151.685,NA
0933,0933B,09B,09331521190B,152.119,152.586,NA
0933,0933B,09B,09331537870B,153.787,154.054,NA
0933,0933B,09B,09331542870B,154.287,155.622,NA
0933,0933B,09B,09331556890B,155.689,155.822,NA
0933,0933B,09B,09331585250B,158.525,159.393,NA
0933,0933B,09B,09331628290B,162.829,164.431,NA
0933,0933B,09B,09331693360B,169.336,171.138,NA
0933,0933B,09B,09331725060B,172.506,172.773,NA
0933,0933B,09B,09331735070B,173.507,173.807,NA
0933,0933B,09B,09331743070B,174.307,174.608,NA
0933,0933B,09B,09331771770B,177.177,177.477,NA
0933,0933B,09B,09331784450B,178.445,178.979,NA
0933,0933B,09B,09331794400B,179.44,180.17,NA
0933,0933B,09B,09331834830B,183.483,183.884,NA
0933,0933B,09B,09331869530B,186.953,187.187,NA
0933,0933B,09B,09331882550B,188.255,188.588,NA
0933,0933B,09B,09331897230B,189.723,190.791,NA
0933,0933B,09B,09331919250B,191.925,193.627,NA
0933,0933B,09B,09331976980B,197.698,198.298,NA
0933,0933B,09B,09332021690B,202.169,203.036,NA
0933,0933B,09B,09332036030B,203.603,203.87,NA
0933,0933B,09B,09332093420B,209.342,209.609,NA
0933,0933B,09B,09332116110B,211.611,212.179,NA
0933,0933B,09B,09332125120B,212.512,213.38,NA
0933,0933B,09B,09332166830B,216.683,217.984,NA
0933,0933B,09B,09332240240B,224.024,224.191,NA
0933,0933B,09B,09332245580B,224.558,224.825,NA
0933,0933B,09B,09332280610B,228.061,228.395,NA
0933,0933B,09B,09332441440B,244.144,245.045,NA
0933,0933B,09B,09332495830B,249.583,250.35,NA
0933,0933B,09B,09332506170B,250.617,250.817,NA
0933,0933B,09B,09332516180B,251.618,253.186,NA
0933,0933B,09B,09332543870B,254.387,255.622,NA
0933,0933B,09B,09332570900B,257.09,257.424,NA
0933,0933B,09B,09332637970B,263.797,264.264,NA
0933,0933B,09B,09332648310B,264.831,265.899,NA
0933,0933B,09B,09332668000B,266.8,267.868,NA
0933,0933B,09B,09332685680B,268.568,269.77,NA
0933,0933B,09B,09332719380B,271.938,273.006,NA
0933,0933B,09B,09332734060B,273.406,274.808,NA
0933,0933B,09B,09332766300B,276.63,277.75,NA
0933,0933B,09B,09332805470B,280.547,280.814,NA
0933,0933B,09B,09332814810B,281.481,281.715,NA
0933,0933B,09B,09332838840B,283.884,284.117,NA
0933,0933B,09B,09332851520B,285.152,285.752,NA
0933,0933B,09B,09332867530B,286.753,287.42,NA
0933,0933B,09B,09332891220B,289.122,290.157,NA
0933,0933B,09B,09332902570B,290.257,291.057,NA
0933,0933B,09B,09332911580B,291.158,291.658,NA
0933,0933B,09B,09332925920B,292.592,292.926,NA
0933,0933B,09B,09332968900B,296.89,297.65,NA
0933,0933B,09B,09332977310B,297.731,298.331,NA
0933,0933B,09B,09333028360B,302.836,303.336,NA
0933,0933B,09B,09333043040B,304.304,304.504,NA
0933,0933B,09B,09333086420B,308.642,309.276,NA
0933,0933B,09B,09333121450B,312.145,313.213,NA
0933,0933B,09B,09333146810B,314.681,315.582,NA
0933,0933B,09B,09333158490B,315.849,316.416,NA
0933,0933B,09B,09333166500B,316.65,317.417,NA
0933,0933B,09B,09333176840B,317.684,318.251,NA
0933,0933B,09B,09333210210B,321.021,321.655,NA
0933,0933B,09B,09333221550B,322.155,323.19,NA
0933,0933B,09B,09333238240B,323.824,324.09,NA
0933,0933B,09B,09333247910B,324.791,325.058,NA
0933,0933B,09B,09333256920B,325.692,326.026,NA
0933,0933B,09B,09333263930B,326.393,326.76,NA
0933,0933B,09B,09333272940B,327.294,327.694,NA
0933,0933B,09B,09333314640B,331.464,332.699,NA
0933,0933B,09B,09333344010B,334.401,335.836,NA
0933,0933B,09B,09333387050B,338.705,339.906,NA
0933,0933B,09B,09333407740B,340.774,341.208,NA
0933,0933B,09B,09333508840B,350.884,351.151,NA
0933,0933B,09B,09333556220B,355.622,356.923,NA
0933,0933B,09B,09333595930B,359.593,360.827,NA
0933,0933B,09B,09333610610B,361.061,361.862,NA
0933,0933B,09B,09333736400B,373.64,374.207,NA
0933,0933B,09B,09333777900B,377.79,379.03,NA
0933,0933B,09B,09333814810B,381.481,381.648,NA
0933,0933B,09B,09333824820B,382.482,383.683,NA
0933,0933B,09B,09333938600B,393.86,394.461,NA
0933,0933B,09B,09333963630B,396.363,396.963,NA
0933,0933B,09B,09333973970B,397.397,397.53,NA
0933,0933B,09B,09333978640B,397.864,398.465,NA
0933,0933B,09B,09333988320B,398.832,399.065,NA
0933,0933B,09B,09334003000B,400.3,400.834,NA
0933,0933B,09B,09334018680B,401.868,402.269,NA
0933,0933B,09B,09334038700B,403.87,405.739,NA
0933,0933B,09B,09334062060B,406.206,407.34,NA
0933,0933B,09B,09334131460B,413.146,413.38,NA
0933,0933B,09B,09334165830B,416.583,417.15,NA
0933,0933B,09B,09334175500B,417.55,417.851,NA
0933,0933B,09B,09334181510B,418.151,418.351,NA
0933,0933B,09B,09334186850B,418.685,419.052,NA
0933,0933B,09B,09334210540B,421.054,421.254,NA
0933,0933B,09B,09334291950B,429.195,429.596,NA
0933,0933B,09B,09334394390B,439.439,440.106,NA
0933,0933B,09B,09334438430B,443.843,444.644,NA
0933,0933B,09B,09334469800B,446.98,447.514,NA
0933,0933B,09B,09334475800B,447.58,448.081,NA
0933,0933B,09B,09334541870B,454.187,454.487,NA
0933,0933B,09B,09334549210B,454.921,455.255,NA
0933,0933B,09B,09334576910B,457.691,457.958,NA
0933,0933B,09B,09334584910B,458.491,459.592,NA
0933,0933B,09B,09334654320B,465.432,465.732,NA
0933,0933B,09B,09334679680B,467.968,468.268,NA
0933,0933B,09B,09334775770B,477.577,477.877,NA
0933,0933B,09B,09334789790B,478.979,479.379,NA
0933,0933B,09B,09334820820B,482.082,482.549,NA
0933,0933B,09B,09334838170B,483.817,484.117,NA
0933,0933B,09B,09334877540B,487.754,488.088,NA
0933,0933B,09B,09334908570B,490.857,491.024,NA
0933,0933B,09B,09334941270B,494.127,494.394,NA
0933,0933B,09B,09334955620B,495.562,496.496,NA
0933,0933B,09B,09335042700B,504.27,504.504,NA
0933,0933B,09B,09335049380B,504.938,505.038,NA
0933,0933B,09B,09335138130B,513.813,514.114,NA
0933,0933B,09B,09335143140B,514.314,514.647,NA
0933,0933B,09B,09335190190B,519.019,519.252,NA
0933,0933B,09B,09335295960B,529.596,530.13,NA
0933,0933B,09B,09335312970B,531.297,532.232,NA
0933,0933B,09B,09335378710B,537.871,538.271,NA
0933,0933B,09B,09335398390B,539.839,540.173,NA
0933,0933B,09B,09335422420B,542.242,542.842,NA
0933,0933B,09B,09335438100B,543.81,544.911,NA
0933,0933B,09B,09335598930B,559.893,560.56,NA
0933,0933B,09B,09335613940B,561.394,561.761,NA
0933,0933B,09B,09335620620B,562.062,562.228,NA
0933,0933B,09B,09335650980B,565.098,565.432,NA
0933,0933C,09C,09330055390C,5.539,5.739,NA
0933,0933C,09C,09330241910C,24.191,24.758,NA
0933,0933C,09C,09330267930C,26.793,27.127,NA
0933,0933C,09C,09330363700C,36.37,36.67,NA
0933,0933C,09C,09330396400C,39.64,40.007,NA
0933,0933C,09C,09330410410C,41.041,41.642,NA
0933,0933C,09C,09330435440C,43.544,43.744,NA
0933,0933C,09C,09330454120C,45.412,45.846,NA
0933,0933C,09C,09330464460C,46.446,46.747,NA
0933,0933C,09C,09330528530C,52.853,53.12,NA
0933,0933C,09C,09330565230C,56.523,56.757,NA
0933,0933C,09C,09330586250C,58.625,59.026,NA
0933,0933C,09C,09330651650C,65.165,65.499,NA
0933,0933C,09C,09330685020C,68.502,69.57,NA
0933,0933C,09C,09330699030C,69.903,70.17,NA
0933,0933C,09C,09330716720C,71.672,72.039,NA
0933,0933C,09C,09330740070C,74.007,74.308,NA
0933,0933C,09C,09330745410C,74.541,74.942,NA
0933,0933C,09C,09330763100C,76.31,76.577,NA
0933,0933C,09C,09330798130C,79.813,80.414,NA
0933,0933C,09C,09330810140C,81.014,82.482,NA
0933,0933C,09C,09330849850C,84.985,85.986,NA
0933,0933C,09C,09330911580C,91.158,92.125,NA
0933,0933C,09C,09330924590C,92.459,94.328,NA
0933,0933C,09C,09330973310C,97.331,97.764,NA
0933,0933C,09C,09331010010C,101.001,101.268,NA
0933,0933C,09C,09331055720C,105.572,106.039,NA
0933,0933C,09C,09331098760C,109.876,110.21,NA
0933,0933C,09C,09331106440C,110.644,110.777,NA
0933,0933C,09C,09331116780C,111.678,112.446,NA
0933,0933C,09C,09331154820C,115.482,115.649,NA
0933,0933C,09C,09331160830C,116.083,117.417,NA
0933,0933C,09C,09331197200C,119.72,120.12,NA
0933,0933C,09C,09331215210C,121.521,122.122,NA
0933,0933C,09C,09331241570C,124.157,125.826,NA
0933,0933C,09C,09331275270C,127.527,128.762,NA
0933,0933C,09C,09331336330C,133.633,134.201,NA
0933,0933C,09C,09331357020C,135.702,137.771,NA
0933,0933C,09C,09331381710C,138.171,138.705,NA
0933,0933C,09C,09331409070C,140.907,141.208,NA
0933,0933C,09C,09331429090C,142.909,143.143,NA
0933,0933C,09C,09331449780C,144.978,146.346,NA
0933,0933C,09C,09331522520C,152.252,152.552,NA
0933,0933C,09C,09331528530C,152.853,153.32,NA
0933,0933C,09C,09331552880C,155.288,157.991,NA
0933,0933C,09C,09331583580C,158.358,158.792,NA
0933,0933C,09C,09331620950C,162.095,165.599,NA
0933,0933C,09C,09331746410C,174.641,175.108,NA
0933,0933C,09C,09331776440C,177.644,178.011,NA
0933,0933C,09C,09331789790C,178.979,179.413,NA
0933,0933C,09C,09331829490C,182.949,184.084,NA
0933,0933C,09C,09331863530C,186.353,186.553,NA
0933,0933C,09C,09331917250C,191.725,192.492,NA
0933,0933C,09C,09331960290C,196.029,196.263,NA
0933,0933C,09C,09331975640C,197.564,199.266,NA
0933,0933C,09C,09332018000C,201.8,201.96,NA
0933,0933C,09C,09332035700C,203.57,203.904,NA
0933,0933C,09C,09332077740C,207.774,208.108,NA
0933,0933C,09C,09332098100C,209.81,210.911,NA
0933,0933C,09C,09332144480C,214.448,215.248,NA
0933,0933C,09C,09332180180C,218.018,218.118,NA
0933,0933C,09C,09332184520C,218.452,219.986,NA
0933,0933C,09C,09332231230C,223.123,225.025,NA
0933,0933C,09C,09332336000C,233.6,234.267,NA
0933,0933C,09C,09332349350C,234.935,235.936,NA
0933,0933C,09C,09332420420C,242.042,243.176,NA
0933,0933C,09C,09332498500C,249.85,250.15,NA
0933,0933C,09C,09332515180C,251.518,253.12,NA
0933,0933C,09C,09332569570C,256.957,257.19,NA
0933,0933C,09C,09332595590C,259.559,259.96,NA
0933,0933C,09C,09332652650C,265.265,265.499,NA
0933,0933C,09C,09332677680C,267.768,268.135,NA
0933,0933C,09C,09332694360C,269.436,270.203,NA
0933,0933C,09C,09332729060C,272.906,273.273,NA
0933,0933C,09C,09332736730C,273.673,273.874,NA
0933,0933C,09C,09332799130C,279.913,281.481,NA
0933,0933C,09C,09332846840C,284.684,285.252,NA
0933,0933C,09C,09332900560C,290.056,290.257,NA
0933,0933C,09C,09332903570C,290.357,291.958,NA
0933,0933C,09C,09332929590C,292.959,293.326,NA
0933,0933C,09C,09332969900C,296.99,297.87,NA
0933,0933C,09C,09332991320C,299.132,299.8,NA
0933,0933C,09C,09333013340C,301.334,302.369,NA
0933,0933C,09C,09333037370C,303.737,304.771,NA
0933,0933C,09C,09333054720C,305.472,305.906,NA
0933,0933C,09C,09333090750C,309.075,309.342,NA
0933,0933C,09C,09333096090C,309.609,310.076,NA
0933,0933C,09C,09333103100C,310.31,310.677,NA
0933,0933C,09C,09333122790C,312.279,312.812,NA
0933,0933C,09C,09333169500C,316.95,317.484,NA
0933,0933C,09C,09333199200C,319.92,321.521,NA
0933,0933C,09C,09333219550C,321.955,322.289,NA
0933,0933C,09C,09333234230C,323.423,324.191,NA
0933,0933C,09C,09333284950C,328.495,330.53,NA
0933,0933C,09C,09333311980C,331.198,332.799,NA
0933,0933C,09C,09333344340C,334.434,335.468,NA
0933,0933C,09C,09333372370C,337.237,337.404,NA
0933,0933C,09C,09333387380C,338.738,339.906,NA
0933,0933C,09C,09333409070C,340.907,341.474,NA
0933,0933C,09C,09333461120C,346.112,346.279,NA
0933,0933C,09C,09333464460C,346.446,347.047,NA
0933,0933C,09C,09333477140C,347.714,348.014,NA
0933,0933C,09C,09333487480C,348.748,349.683,NA
0933,0933C,09C,09333500500C,350.05,351.017,NA
0933,0933C,09C,09333517180C,351.718,352.552,NA
0933,0933C,09C,09333528190C,352.819,353.854,NA
0933,0933C,09C,09333546000C,354.6,355.39,NA
0933,0933C,09C,09333572900C,357.29,360.594,NA
0933,0933C,09C,09333609940C,360.994,361.895,NA
0933,0933C,09C,09333731730C,373.173,375.041,NA
0933,0933C,09C,09333760900C,376.09,376.52,NA
0933,0933C,09C,09333790120C,379.012,380.68,NA
0933,0933C,09C,09333852850C,385.285,386.586,NA
0933,0933C,09C,09333891220C,389.122,389.823,NA
0933,0933C,09C,09333907240C,390.724,391.524,NA
0933,0933C,09C,09333918920C,391.892,392.325,NA
0933,0933C,09C,09333940940C,394.094,394.794,NA
0933,0933C,09C,09334021020C,402.102,402.402,NA
0933,0933C,09C,09334027020C,402.702,404.037,NA
0933,0933C,09C,09334052050C,405.205,405.505,NA
0933,0933C,09C,09334062730C,406.273,406.473,NA
0933,0933C,09C,09334076410C,407.641,408.275,NA
0933,0933C,09C,09334165900C,416.59,417.86,NA
0933,0933C,09C,09334289900C,428.99,429.32,NA
0933,0933C,09C,09334340340C,434.034,435.235,NA
0933,0933C,09C,09334382040C,438.204,438.872,NA
0933,0933C,09C,09334391050C,439.105,439.272,NA
0933,0933C,09C,09334400400C,440.04,440.874,NA
0933,0933C,09C,09334423420C,442.342,443.677,NA
0933,0933C,09C,09334440770C,444.077,444.577,NA
0933,0933C,09C,09334457450C,445.745,446.212,NA
0933,0933C,09C,09334463460C,446.346,447.914,NA
0933,0933C,09C,09334501830C,450.183,450.717,NA
0933,0933C,09C,09334547540C,454.754,454.955,NA
0933,0933C,09C,09334596260C,459.626,460.327,NA
0933,0933C,09C,09334626290C,462.629,463.063,NA
0933,0933C,09C,09334633630C,463.363,464.331,NA
0933,0933C,09C,09334646640C,464.664,464.898,NA
0933,0933C,09C,09334707370C,470.737,470.971,NA
0933,0933C,09C,09334745000C,474.5,474.93,NA
0933,0933C,09C,09334763090C,476.309,476.81,NA
0933,0933C,09C,09334792450C,479.245,479.579,NA
0933,0933C,09C,09334822480C,482.248,483.116,NA
0933,0933C,09C,09334842840C,484.284,484.818,NA
0933,0933C,09C,09334905570C,490.557,491.491,NA
0933,0933C,09C,09334947610C,494.761,496.93,NA
0933,0933C,09C,09334972630C,497.263,497.497,NA
0933,0933C,09C,09334982640C,498.264,498.798,NA
0933,0933C,09C,09334992990C,499.299,499.432,NA
0933,0933C,09C,09335012010C,501.201,501.968,NA
0933,0933C,09C,09335050380C,505.038,506.84,NA
0933,0933C,09C,09335072400C,507.24,510.11,NA
0933,0933C,09C,09335130130C,513.013,513.346,NA
0933,0933C,09C,09335144470C,514.447,514.814,NA
0933,0933C,09C,09335156150C,515.615,516.149,NA
0933,0933C,09C,09335162820C,516.282,519.386,NA
0933,0933C,09C,09335197860C,519.786,520.854,NA
0933,0933C,09C,09335216880C,521.688,521.955,NA
0933,0933C,09C,09335229890C,522.989,523.223,NA
0933,0933C,09C,09335308640C,530.864,531.031,NA
0933,0933C,09C,09335316640C,531.664,531.798,NA
0933,0933C,09C,09335348340C,534.834,535.135,NA
0933,0933C,09C,09335371400C,537.14,537.8,NA
0933,0933C,09C,09335396060C,539.606,540.54,NA
0933,0933C,09C,09335430760C,543.076,544.377,NA
0933,0933C,09C,09335465790C,546.579,547.414,NA
0933,0933C,09C,09335478810C,547.881,548.114,NA
0933,0933C,09C,09335505830C,550.583,551.518,NA
0933,0933C,09C,09335566560C,556.656,557.057,NA
0933,0933C,09C,09335588250C,558.825,559.125,NA
0933,0933C,09C,09335618610C,561.861,562.829,NA
1031,1031A,10A,10310038370A,3.837,4.271,NA
1031,1031A,10A,10310047380A,4.738,4.771,NA
1031,1031A,10A,10310118790A,11.879,12.579,NA
1031,1031A,10A,10310128130A,12.813,13.614,NA
1031,1031A,10A,10310145150A,14.515,15.782,NA
1031,1031A,10A,10310161160A,16.116,16.517,NA
1031,1031A,10A,10310194530A,19.453,20.02,NA
1031,1031A,10A,10310238910A,23.891,24.057,NA
1031,1031A,10A,10310285290A,28.529,28.795,NA
1031,1031A,10A,10310294960A,29.496,30.03,NA
1031,1031A,10A,10310306970A,30.697,31.198,NA
1031,1031A,10A,10310317650A,31.765,32.332,NA
1031,1031A,10A,10310325990A,32.599,32.799,NA
1031,1031A,10A,10310334000A,33.4,33.834,NA
1031,1031A,10A,10310357360A,35.736,36.97,NA
1031,1031A,10A,10310377040A,37.704,38.005,NA
1031,1031A,10A,10310462800A,46.28,46.58,NA
1031,1031A,10A,10310467800A,46.78,47.08,NA
1031,1031A,10A,10310482480A,48.248,50.05,NA
1031,1031A,10A,10310505510A,50.551,51.218,NA
1031,1031A,10A,10310570900A,57.09,57.324,NA
1031,1031A,10A,10310586920A,58.692,58.992,NA
1031,1031A,10A,10310610940A,61.094,61.361,NA
1031,1031A,10A,10310661660A,66.166,66.967,NA
1031,1031A,10A,10310689690A,68.969,69.303,NA
1031,1031A,10A,10310703370A,70.337,71.305,NA
1031,1031A,10A,10310743740A,74.374,75.409,NA
1031,1031A,10A,10310769440A,76.944,78.345,NA
1031,1031A,10A,10310787790A,78.779,78.946,NA
1031,1031A,10A,10310798460A,79.846,81.448,NA
1031,1031A,10A,10310827490A,82.749,83.784,NA
1031,1031A,10A,10310849180A,84.918,86.186,NA
1031,1031A,10A,10310864530A,86.453,88.388,NA
1031,1031A,10A,10310887220A,88.722,89.122,NA
1031,1031A,10A,10310913250A,91.325,92.059,NA
1031,1031A,10A,10310940270A,94.027,95.128,NA
1031,1031A,10A,10310955290A,95.529,95.796,NA
1031,1031A,10A,10310961960A,96.196,96.93,NA
1031,1031A,10A,10310974640A,97.464,100.834,NA
1031,1031A,10A,10311017020A,101.702,104.171,NA
1031,1031A,10A,10311140810A,114.081,114.648,NA
1031,1031A,10A,10311151480A,115.148,115.415,NA
1031,1031A,10A,10311176840A,117.684,118.285,NA
1031,1031A,10A,10311208540A,120.854,121.922,NA
1031,1031A,10A,10311220220A,122.022,122.923,NA
1031,1031A,10A,10311260590A,126.059,126.86,NA
1031,1031A,10A,10311281950A,128.195,129.129,NA
1031,1031A,10A,10311293290A,129.329,129.663,NA
1031,1031A,10A,10311303640A,130.364,132.232,NA
1031,1031A,10A,10311350680A,135.068,135.235,NA
1031,1031A,10A,10311432100A,143.21,143.677,NA
1031,1031A,10A,10311452780A,145.278,145.846,NA
1031,1031A,10A,10311469470A,146.947,147.347,NA
1031,1031A,10A,10311477140A,147.714,147.981,NA
1031,1031A,10A,10311484480A,148.448,149.249,NA
1031,1031A,10A,10311494830A,149.483,149.783,NA
1031,1031A,10A,10311528860A,152.886,153.153,NA
1031,1031A,10A,10311603600A,160.36,161.061,NA
1031,1031A,10A,10311644310A,164.431,166.8,NA
1031,1031A,10A,10311684350A,168.435,168.935,NA
1031,1031A,10A,10311699360A,169.936,170.537,NA
1031,1031A,10A,10311713040A,171.304,171.605,NA
1031,1031A,10A,10311724720A,172.472,174.041,NA
1031,1031A,10A,10311753750A,175.375,175.742,NA
1031,1031A,10A,10311819820A,181.982,182.649,NA
1031,1031A,10A,10311853300A,185.33,186.06,NA
1031,1031A,10A,10311964960A,196.496,197.097,NA
1031,1031A,10A,10312060390A,206.039,206.707,NA
1031,1031A,10A,10312070070A,207.007,208.542,NA
1031,1031A,10A,10312154150A,215.415,215.882,NA
1031,1031A,10A,10312164500A,216.45,216.883,NA
1031,1031A,10A,10312247250A,224.725,225.092,NA
1031,1031A,10A,10312301700A,230.17,230.59,NA
1031,1031A,10A,10312316300A,231.63,232.43,NA
1031,1031A,10A,10312426090A,242.609,244.845,NA
1031,1031A,10A,10312453780A,245.378,246.546,NA
1031,1031A,10A,10312482150A,248.215,249.716,NA
1031,1031A,10A,10312594930A,259.493,259.76,NA
1031,1031A,10A,10312645640A,264.564,265.031,NA
1031,1031A,10A,10312703030A,270.303,270.804,NA
1031,1031A,10A,10312903570A,290.357,290.724,NA
1031,1031A,10A,10312969300A,296.93,297.264,NA
1031,1031A,10A,10313000200A,300.02,300.31,NA
1031,1031A,10A,10313055390A,305.539,306.273,NA
1031,1031A,10A,10313083750A,308.375,308.675,NA
1031,1031A,10A,10313092760A,309.276,310.477,NA
1031,1031A,10A,10313111780A,311.178,311.578,NA
1031,1031A,10A,10313168300A,316.83,317.21,NA
1031,1031A,10A,10313249910A,324.991,326.159,NA
1031,1031A,10A,10313264590A,326.459,327.194,NA
1031,1031A,10A,10313414740A,341.474,341.842,NA
1031,1031A,10A,10313444110A,344.411,344.911,NA
1031,1031A,10A,10313537870A,353.787,354.02,NA
1031,1031A,10A,10313547880A,354.788,355.322,NA
1031,1031A,10A,10313566230A,356.623,356.89,NA
1031,1031A,10A,10313615100A,361.51,362.66,NA
1031,1031A,10A,10313680700A,368.07,368.5,NA
1031,1031A,10A,10313703700A,370.37,370.57,NA
1031,1031A,10A,10313748410A,374.841,375.609,NA
1031,1031A,10A,10313814140A,381.414,382.048,NA
1031,1031A,10A,10313841170A,384.117,384.351,NA
1031,1031A,10A,10313845170A,384.517,385.218,NA
1031,1031A,10A,10313943940A,394.394,394.828,NA
1031,1031A,10A,10313951280A,395.128,395.862,NA
1031,1031A,10A,10313969970A,396.997,397.163,NA
1031,1031A,10A,10313981640A,398.164,398.732,NA
1031,1031A,10A,10314003000A,400.3,400.567,NA
1031,1031A,10A,10314076410A,407.641,409.709,NA
1031,1031A,10A,10314115440A,411.544,414.047,NA
1031,1031A,10A,10314153480A,415.348,418.351,NA
1031,1031A,10A,10314187850A,418.785,419.286,NA
1031,1031A,10A,10314212210A,421.221,425.025,NA
1031,1031A,10A,10314364030A,436.403,437.037,NA
1031,1031A,10A,10314372030A,437.203,437.771,NA
1031,1031A,10A,10314439440A,443.944,444.577,NA
1031,1031A,10A,10314466800A,446.68,448.548,NA
1031,1031A,10A,10314563560A,456.356,456.656,NA
1031,1031A,10A,10314574900A,457.49,458.224,NA
1031,1031A,10A,10314607600A,460.76,461.328,NA
1031,1031A,10A,10314624620A,462.462,463.196,NA
1031,1031A,10A,10314672330A,467.233,467.634,NA
1031,1031A,10A,10314711040A,471.104,471.438,NA
1031,1031A,10A,10314772770A,477.277,477.61,NA
1031,1031A,10A,10314862190A,486.219,486.286,NA
1031,1031A,10A,10314971970A,497.197,497.397,NA
1031,1031A,10A,10315014340A,501.434,502.569,NA
1031,1031A,10A,10315041700A,504.17,504.337,NA
1031,1031A,10A,10315047040A,504.704,504.938,NA
1031,1031A,10A,10315096090A,509.609,509.909,NA
1031,1031A,10A,10315106430A,510.643,510.91,NA
1031,1031A,10A,10315125000A,512.5,513.04,NA
1031,1031A,10A,10315159820A,515.982,516.583,NA
1031,1031A,10A,10315245240A,524.524,524.824,NA
1031,1031A,10A,10315305300A,530.53,531.164,NA
1031,1031A,10A,10315314640A,531.464,531.698,NA
1031,1031A,10A,10315325320A,532.532,533.033,NA
1031,1031A,10A,10315392050A,539.205,539.606,NA
1031,1031B,10B,10310001330B,0.133,0.434,NA
1031,1031B,10B,10310656320B,65.632,65.799,NA
1031,1031B,10B,10310811140B,81.114,81.515,NA
1031,1031B,10B,10310840840B,84.084,84.785,NA
1031,1031B,10B,10310925930B,92.593,92.96,NA
1031,1031B,10B,10311028500B,102.85,103.29,NA
1031,1031B,10B,10311216550B,121.655,121.922,NA
1031,1031B,10B,10311246910B,124.691,125.425,NA
1031,1031B,10B,10311287300B,128.73,129.14,NA
1031,1031B,10B,10311321500B,132.15,133,NA
1031,1031B,10B,10311335000B,133.5,133.734,NA
1031,1031B,10B,10311455790B,145.579,147.314,NA
1031,1031B,10B,10311562890B,156.289,157.224,NA
1031,1031B,10B,10311609270B,160.927,161.261,NA
1031,1031B,10B,10311652650B,165.265,165.766,NA
1031,1031B,10B,10311677340B,167.734,168.035,NA
1031,1031B,10B,10311719380B,171.938,172.139,NA
1031,1031B,10B,10312281000B,228.1,228.53,NA
1031,1031B,10B,10312293290B,229.329,230.197,NA
1031,1031B,10B,10312304300B,230.43,230.964,NA
1031,1031B,10B,10312322200B,232.22,232.85,NA
1031,1031B,10B,10312861190B,286.119,286.453,NA
1031,1031B,10B,10312892560B,289.256,289.756,NA
1031,1031B,10B,10312902570B,290.257,291.591,NA
1031,1031B,10B,10312920250B,292.025,292.159,NA
1031,1031B,10B,10313001330B,300.133,300.867,NA
1031,1031B,10B,10313063730B,306.373,306.94,NA
1031,1031B,10B,10313255920B,325.592,325.725,NA
1031,1031B,10B,10313260590B,326.059,326.86,NA
1031,1031B,10B,10313277940B,327.794,328.061,NA
1031,1031B,10B,10313440440B,344.044,344.344,NA
1031,1031B,10B,10313994990B,399.499,400.066,NA
1031,1031B,10B,10314013010B,401.301,401.368,NA
1031,1031B,10B,10314014680B,401.468,402.002,NA
1031,1031B,10B,10314159160B,415.916,417.484,NA
1031,1031B,10B,10314180180B,418.018,419.719,NA
1031,1031B,10B,10314234230B,423.423,423.723,NA
1031,1031B,10B,10314257920B,425.792,427.227,NA
1031,1031B,10B,10314423750B,442.375,442.742,NA
1031,1031B,10B,10314498160B,449.816,451.251,NA
1031,1031B,10B,10314542870B,454.287,454.487,NA
1031,1031B,10B,10314559220B,455.922,456.323,NA
1031,1031B,10B,10314567900B,456.79,457.157,NA
1031,1031B,10B,10314610270B,461.027,461.494,NA
1031,1031B,10B,10314629960B,462.996,463.263,NA
1031,1031B,10B,10314640300B,464.03,464.331,NA
1031,1031B,10B,10314660320B,466.032,466.733,NA
1031,1031B,10B,10314671000B,467.1,467.2,NA
1031,1031B,10B,10314682680B,468.268,469.936,NA
1031,1031B,10B,10314933260B,493.326,493.727,NA
1031,1031B,10B,10314971300B,497.13,497.364,NA
1031,1031B,10B,10314977310B,497.731,497.897,NA
1031,1031B,10B,10315002000B,500.2,500.533,NA
1031,1031B,10B,10315087750B,508.775,509.275,NA
1031,1031B,10B,10315302300B,530.23,531.231,NA
1031,1031B,10B,10315325300B,532.53,532.95,NA
1031,1031B,10B,10315339400B,533.94,534.27,NA
1031,1031B,10B,10315375040B,537.504,537.704,NA
1031,1031B,10B,10315397060B,539.706,540.006,NA
